bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
V000104,,,411159,,,,,John Vining,20999,,,9676,Q1700934,kg:/m/04mpqv,,John,,Vining,,,,1758-12-23,M,sen,1793-12-02,1799-03-03,DE,,2,Federalist,,,,,,,,,,
W000013,,,411192,,,,,Jeremiah Wadsworth,23236,,,9706,Q1687546,kg:/m/04fv3k,,Jeremiah,,Wadsworth,,,,1743-07-12,M,rep,1789-03-04,1791-03-03,CT,-1,,,,,,,,,,,,
W000013,,,411192,,,,,Jeremiah Wadsworth,23236,,,9706,Q1687546,kg:/m/04fv3k,,Jeremiah,,Wadsworth,,,,1743-07-12,M,rep,1791-10-24,1793-03-03,CT,-1,,,,,,,,,,,,
W000013,,,411192,,,,,Jeremiah Wadsworth,23236,,,9706,Q1687546,kg:/m/04fv3k,,Jeremiah,,Wadsworth,,,,1743-07-12,M,rep,1793-12-02,1795-03-03,CT,-1,,,,,,,,,,,,
W000051,,,411230,,,,,Francis Walker (Virginia politician),23277,,,9739,Q82431,kg:/m/07vs28,,Francis,,Walker,,,,1764-06-22,M,rep,1793-12-02,1795-03-03,VA,14,,,,,,,,,,,,
W000127,,,411302,,,,,Artemas Ward,23364,,,9808,Q321887,kg:/m/01l7tx,,Artemas,,Ward,,,,1727-11-26,M,rep,1791-10-24,1793-03-03,MA,7,,,,,,,,,,,,
W000127,,,411302,,,,,Artemas Ward,23364,,,9808,Q321887,kg:/m/01l7tx,,Artemas,,Ward,,,,1727-11-26,M,rep,1793-12-02,1795-03-03,MA,2,,,,,,,,,,,,
W000211,,,411380,,,,,John Watts (New York politician),23469,,,9881,Q1702113,kg:/m/02mrwr,,John,,Watts,,,,1749-08-27,M,rep,1793-12-02,1795-03-03,NY,1,,,,,,,,,,,,
W000491,,,411648,,,,,Benjamin Williams,23799,,,10136,Q817741,kg:/m/02j23l,,Benjamin,,Williams,,,,1751-01-01,M,rep,1793-12-02,1795-03-03,NC,10,,,,,,,,,,,,
W000633,,,411787,,,,,Paine Wingate,23968,,,10272,Q1638165,kg:/m/03zy2r,,Paine,,Wingate,,,,1739-05-14,M,sen,1789-03-04,1793-03-03,NH,,2,Anti-Administration,,,,,,,,,,
W000633,,,411787,,,,,Paine Wingate,23968,,,10272,Q1638165,kg:/m/03zy2r,,Paine,,Wingate,,,,1739-05-14,M,rep,1793-12-02,1795-03-03,NH,-1,,,,,,,,,,,,
T000107,,,410689,,,,,Henry Tazewell,,,,9238,Q765041,kg:/m/03psr6,,Henry,,Tazewell,,,,1753-11-27,M,sen,1794-01-01,1799-03-03,VA,,2,Republican,,,,,,,,,,
W000114,,,412123,,,,,George Walton,23348,,,9796,Q878512,kg:/m/01mrl8,,George,,Walton,,,,,M,sen,1795-11-16,1796-02-20,GA,,2,Federalist,,,,,,,,,,
A000174,,,400829,,,,,Fisher Ames,8498,,,154,Q1194576,kg:/m/01gycn,,Fisher,,Ames,,,,1758-04-09,M,rep,1789-03-04,1791-03-03,MA,1,,Federalist,,,,,,,,,,
A000174,,,400829,,,,,Fisher Ames,8498,,,154,Q1194576,kg:/m/01gycn,,Fisher,,Ames,,,,1758-04-09,M,rep,1791-10-24,1793-03-03,MA,1,,Federalist,,,,,,,,,,
A000174,,,400829,,,,,Fisher Ames,8498,,,154,Q1194576,kg:/m/01gycn,,Fisher,,Ames,,,,1758-04-09,M,rep,1793-12-02,1795-03-03,MA,1,,Federalist,,,,,,,,,,
A000174,,,400829,,,,,Fisher Ames,8498,,,154,Q1194576,kg:/m/01gycn,,Fisher,,Ames,,,,1758-04-09,M,rep,1795-12-07,1797-03-03,MA,8,,Federalist,,,,,,,,,,
B000474,,,401455,,,,,William Bingham,9392,,,719,Q2113530,kg:/m/033l_z,,William,,Bingham,,,,1752-03-08,M,sen,1795-12-07,1801-03-03,PA,,3,Federalist,,,,,,,,,,
B000563,,,401537,,,,,Timothy Bloodworth,9503,,,800,Q433132,kg:/m/02kl3p,,Timothy,,Bloodworth,,,,,M,rep,1789-03-04,1791-03-03,NC,3,,,,,,,,,,,,
B000563,,,401537,,,,,Timothy Bloodworth,9503,,,800,Q433132,kg:/m/02kl3p,,Timothy,,Bloodworth,,,,,M,sen,1795-12-07,1801-03-03,NC,,3,Republican,,,,,,,,,,
B000669,,,401631,,,,,Benjamin Bourne,9649,,,884,Q817423,kg:/m/03q11d,,Benjamin,,Bourne,,,,1755-09-09,M,rep,1789-03-04,1791-03-03,RI,1,,Federalist,,,,,,,,,,
B000669,,,401631,,,,,Benjamin Bourne,9649,,,884,Q817423,kg:/m/03q11d,,Benjamin,,Bourne,,,,1755-09-09,M,rep,1791-10-24,1793-03-03,RI,1,,Federalist,,,,,,,,,,
B000669,,,401631,,,,,Benjamin Bourne,9649,,,884,Q817423,kg:/m/03q11d,,Benjamin,,Bourne,,,,1755-09-09,M,rep,1793-12-02,1795-03-03,RI,-1,,Federalist,,,,,,,,,,
B000669,,,401631,,,,,Benjamin Bourne,9649,,,884,Q817423,kg:/m/03q11d,,Benjamin,,Bourne,,,,1755-09-09,M,rep,1795-12-07,1797-03-03,RI,-1,,Federalist,,,,,,,,,,
B001014,,,401964,,,,,Daniel Buck,10087,,,1195,Q179529,kg:/m/02663gk,,Daniel,,Buck,,,,1753-11-09,M,rep,1795-12-07,1797-03-03,VT,2,,Federalist,,,,,,,,,,
C000624,,,402753,,,,,Isaac Coles,11231,,,1936,Q1673374,kg:/m/03zcsx,,Isaac,,Coles,,,,1747-03-02,M,rep,1789-03-04,1791-03-03,VA,6,,Republican,,,,,,,,,,
C000624,,,402753,,,,,Isaac Coles,11231,,,1936,Q1673374,kg:/m/03zcsx,,Isaac,,Coles,,,,1747-03-02,M,rep,1793-12-02,1795-03-03,VA,6,,Republican,,,,,,,,,,
C000624,,,402753,,,,,Isaac Coles,11231,,,1936,Q1673374,kg:/m/03zcsx,,Isaac,,Coles,,,,1747-03-02,M,rep,1795-12-07,1797-03-03,VA,6,,Republican,,,,,,,,,,
C000848,,,402964,,,,,Jeremiah Crabb,11517,,,2125,Q868341,kg:/m/0ddhgf,,Jeremiah,,Crabb,,,,,M,rep,1795-12-07,1797-03-03,MD,3,,Federalist,,,,,,,,,,
D000178,,,403340,,,,,Henry Dearborn,12053,,,2451,Q963349,kg:/m/01jv0s,,Henry,,Dearborn,,,,1751-02-23,M,rep,1793-12-02,1795-03-03,MA,4,,Republican,,,,,,,,,,
D000178,,,403340,,,,,Henry Dearborn,12053,,,2451,Q963349,kg:/m/01jv0s,,Henry,,Dearborn,,,,1751-02-23,M,rep,1795-12-07,1797-03-03,MA,12,,Republican,,,,,,,,,,
D000578,,,403681,,,,,Gabriel Duvall,12544,Gabriel Duvall,,2796,Q1489164,kg:/m/037q61,,Gabriel,,Duvall,,,,1752-12-06,M,rep,1793-12-02,1795-03-03,MD,2,,Republican,,,,,,,,,,
D000578,,,403681,,,,,Gabriel Duvall,12544,Gabriel Duvall,,2796,Q1489164,kg:/m/037q61,,Gabriel,,Duvall,,,,1752-12-06,M,rep,1795-12-07,1797-03-03,MD,2,,Republican,,,,,,,,,,
E000010,,,403706,,,,,Samuel Earle,12614,,,2816,Q2218177,kg:/m/0264j61,,Samuel,,Earle,,,,1760-11-28,M,rep,1795-12-07,1797-03-03,SC,6,,Republican,,,,,,,,,,
G000173,,,404539,,,,,Ezekiel Gilbert,13783,,,3573,Q868795,kg:/m/08zt16,,Ezekiel,,Gilbert,,,,1756-03-25,M,rep,1793-12-02,1795-03-03,NY,6,,Federalist,,,,,,,,,,
G000173,,,404539,,,,,Ezekiel Gilbert,13783,,,3573,Q868795,kg:/m/08zt16,,Ezekiel,,Gilbert,,,,1756-03-25,M,rep,1795-12-07,1797-03-03,NY,6,,Federalist,,,,,,,,,,
G000434,,,404782,,,,,Christopher Greenup,14114,,,3798,Q359433,kg:/m/03nnxw,,Christopher,,Greenup,,,,,M,rep,1791-10-24,1793-03-03,KY,1,,Republican,,,,,,,,,,
G000434,,,404782,,,,,Christopher Greenup,14114,,,3798,Q359433,kg:/m/03nnxw,,Christopher,,Greenup,,,,,M,rep,1793-12-02,1795-03-03,KY,1,,Republican,,,,,,,,,,
G000434,,,404782,,,,,Christopher Greenup,14114,,,3798,Q359433,kg:/m/03nnxw,,Christopher,,Greenup,,,,,M,rep,1795-12-07,1797-03-03,KY,1,,Republican,,,,,,,,,,
G000526,,,404870,,,,,James Gunn (Georgia politician),14224,,,3877,Q956982,kg:/m/01vr5z,,James,,Gunn,,,,1753-03-13,M,sen,1789-03-04,1795-03-03,GA,,3,Federalist,,,,,,,,,,
G000526,,,404870,,,,,James Gunn (Georgia politician),14224,,,3877,Q956982,kg:/m/01vr5z,,James,,Gunn,,,,1753-03-13,M,sen,1795-12-07,1801-03-03,GA,,3,Federalist,,,,,,,,,,
H000148,,,405030,,,,,George Hancock (Virginia politician),14465,,,4026,Q1507501,kg:/m/07vjz4,,George,,Hancock,,,,1754-06-13,M,rep,1793-12-02,1795-03-03,VA,5,,,,,,,,,,,,
H000148,,,405030,,,,,George Hancock (Virginia politician),14465,,,4026,Q1507501,kg:/m/07vjz4,,George,,Hancock,,,,1754-06-13,M,rep,1795-12-07,1797-03-03,VA,5,,Federalist,,,,,,,,,,
H000348,,,405217,,,,,John Hathorn,14711,,,4193,Q499736,kg:/m/02qky7,,John,,Hathorn,,,,1749-01-09,M,rep,1789-03-04,1791-03-03,NY,4,,Republican,,,,,,,,,,
H000348,,,405217,,,,,John Hathorn,14711,,,4193,Q499736,kg:/m/02qky7,,John,,Hathorn,,,,1749-01-09,M,rep,1795-12-07,1797-03-03,NY,4,,Republican,,,,,,,,,,
H000431,,,405297,,,,,John Heath (politician),14811,,,4269,Q195030,kg:/m/09xbp3,,John,,Heath,,,,1758-05-08,M,rep,1793-12-02,1795-03-03,VA,19,,Republican,,,,,,,,,,
H000431,,,405297,,,,,John Heath (politician),14811,,,4269,Q195030,kg:/m/09xbp3,,John,,Heath,,,,1758-05-08,M,rep,1795-12-07,1797-03-03,VA,19,,Republican,,,,,,,,,,
H000488,,,405351,,,,,Thomas Henderson (New Jersey politician),14885,,,4315,Q435140,kg:/m/0265_d0,,Thomas,,Henderson,,,,1743-08-15,M,rep,1795-12-07,1797-03-03,NJ,-1,,Federalist,,,,,,,,,,
H000508,,,405370,,,,,John Henry (Maryland politician),14915,,,4333,Q202950,kg:/m/01k42p,,John,,Henry,,,,,M,sen,1789-03-04,1795-03-03,MD,,3,Pro-Administration,,,,,,,,,,
H000508,,,405370,,,,,John Henry (Maryland politician),14915,,,4333,Q202950,kg:/m/01k42p,,John,,Henry,,,,,M,sen,1795-12-07,1797-12-31,MD,,3,Federalist,,,,,,,,,,
L000067,,,406576,,,,,John Langdon (politician),16671,,,5449,Q554454,kg:/m/02ctc_,,John,,Langdon,,,,1741-06-26,M,sen,1789-03-04,1795-03-03,NH,,3,Democratic Republican,,,,,,,,,,
L000067,,,406576,,,,,John Langdon (politician),16671,,,5449,Q554454,kg:/m/02ctc_,,John,,Langdon,,,,1741-06-26,M,sen,1795-12-07,1801-03-03,NH,,3,Republican,,,,,,,,,,
L000246,,,406749,,,,,George Leonard (congressman),16899,,,5611,Q1507754,kg:/m/06g6vm,,George,,Leonard,,,,1729-07-04,M,rep,1789-03-04,1791-03-03,MA,7,,Federalist,,,,,,,,,,
L000246,,,406749,,,,,George Leonard (congressman),16899,,,5611,Q1507754,kg:/m/06g6vm,,George,,Leonard,,,,1729-07-04,M,rep,1791-10-24,1793-03-03,MA,6,,Federalist,,,,,,,,,,
L000246,,,406749,,,,,George Leonard (congressman),16899,,,5611,Q1507754,kg:/m/06g6vm,,George,,Leonard,,,,1729-07-04,M,rep,1795-12-07,1797-03-03,MA,7,,Federalist,,,,,,,,,,
L000530,,,407014,,,,,William Lyman (congressman),17254,,,5852,Q1510629,kg:/m/08xvth,,William,,Lyman,,,,1755-12-07,M,rep,1793-12-02,1795-03-03,MA,2,,Republican,,,,,,,,,,
L000530,,,407014,,,,,William Lyman (congressman),17254,,,5852,Q1510629,kg:/m/08xvth,,William,,Lyman,,,,1755-12-07,M,rep,1795-12-07,1797-03-03,MA,2,,Republican,,,,,,,,,,
M000155,,,407176,,,,,Humphrey Marshall (politician),,,,6000,Q1386353,kg:/m/08g5df,,Humphrey,,Marshall,,,,,M,sen,1795-12-07,1801-03-03,KY,,3,Federalist,,,,,,,,,,
M001063,,,408029,,,,,Frederick Muhlenberg,18657,,,6781,Q724629,kg:/m/01d0wm,,Frederick,Augustus Conrad,Muhlenberg,,,,1750-01-01,M,rep,1789-03-04,1791-03-03,PA,-1,,Pro-administration,,,,,,,,,,
M001063,,,408029,,,,,Frederick Muhlenberg,18657,,,6781,Q724629,kg:/m/01d0wm,,Frederick,Augustus Conrad,Muhlenberg,,,,1750-01-01,M,rep,1791-10-24,1793-03-03,PA,2,,Anti-administration,,,,,,,,,,
M001063,,,408029,,,,,Frederick Muhlenberg,18657,,,6781,Q724629,kg:/m/01d0wm,,Frederick,Augustus Conrad,Muhlenberg,,,,1750-01-01,M,rep,1793-12-02,1795-03-03,PA,-1,,Anti-administration,,,,,,,,,,
M001063,,,408029,,,,,Frederick Muhlenberg,18657,,,6781,Q724629,kg:/m/01d0wm,,Frederick,Augustus Conrad,Muhlenberg,,,,1750-01-01,M,rep,1795-12-07,1797-03-03,PA,2,,Republican,,,,,,,,,,
M001119,,,408082,,,,,William Vans Murray,18724,,,6830,Q1721684,kg:/m/08vs3_,,William,Vans,Murray,,,,1760-02-09,M,rep,1791-10-24,1793-03-03,MD,5,,Federalist,,,,,,,,,,
M001119,,,408082,,,,,William Vans Murray,18724,,,6830,Q1721684,kg:/m/08vs3_,,William,Vans,Murray,,,,1760-02-09,M,rep,1793-12-02,1795-03-03,MD,8,,Federalist,,,,,,,,,,
M001119,,,408082,,,,,William Vans Murray,18724,,,6830,Q1721684,kg:/m/08vs3_,,William,Vans,Murray,,,,1760-02-09,M,rep,1795-12-07,1797-03-03,MD,8,,Federalist,,,,,,,,,,
O000101,,,408358,,,,,Alexander D. Orr,19190,,,7084,Q2641948,kg:/m/08t74n,,Alexander,Dalrymple,Orr,,,,1761-11-06,M,rep,1791-10-24,1793-03-03,KY,2,,Republican,,,,,,,,,,
O000101,,,408358,,,,,Alexander D. Orr,19190,,,7084,Q2641948,kg:/m/08t74n,,Alexander,Dalrymple,Orr,,,,1761-11-06,M,rep,1793-12-02,1795-03-03,KY,2,,Republican,,,,,,,,,,
O000101,,,408358,,,,,Alexander D. Orr,19190,,,7084,Q2641948,kg:/m/08t74n,,Alexander,Dalrymple,Orr,,,,1761-11-06,M,rep,1795-12-07,1797-03-03,KY,2,,Republican,,,,,,,,,,
P000018,,,408429,,,,,John Page (Virginia politician),19304,,,7156,Q732158,kg:/m/03rvds,,John,,Page,,,,1743-04-17,M,rep,1789-03-04,1791-03-03,VA,7,,Republican,,,,,,,,,,
P000018,,,408429,,,,,John Page (Virginia politician),19304,,,7156,Q732158,kg:/m/03rvds,,John,,Page,,,,1743-04-17,M,rep,1791-10-24,1793-03-03,VA,7,,Republican,,,,,,,,,,
P000018,,,408429,,,,,John Page (Virginia politician),19304,,,7156,Q732158,kg:/m/03rvds,,John,,Page,,,,1743-04-17,M,rep,1793-12-02,1795-03-03,VA,12,,Republican,,,,,,,,,,
P000018,,,408429,,,,,John Page (Virginia politician),19304,,,7156,Q732158,kg:/m/03rvds,,John,,Page,,,,1743-04-17,M,rep,1795-12-07,1797-03-03,VA,12,,Republican,,,,,,,,,,
P000026,,,408437,,,,,Elijah Paine,,,,7164,Q382730,kg:/m/0b0xrk,,Elijah,,Paine,,,,1757-01-21,M,sen,1795-12-07,1801-03-03,VT,,3,Federalist,,,,,,,,,,
P000108,,,408516,,,,,John Patten (American politician),19407,,,7235,Q1435759,kg:/m/073kkn,,John,,Patten,,,,1746-04-26,M,rep,1793-12-02,1795-03-03,DE,0,,Republican,,,,,,,,,,
P000108,,,408516,,,,,John Patten (American politician),19407,,,7235,Q1435759,kg:/m/073kkn,,John,,Patten,,,,1746-04-26,M,rep,1795-12-07,1797-03-03,DE,0,,Republican,,,,,,,,,,
P000514,,,408899,,,,,Francis Preston,19915,,,7603,Q1441699,kg:/m/09x877,,Francis,,Preston,,,,1765-08-02,M,rep,1793-12-02,1795-03-03,VA,4,,Republican,,,,,,,,,,
P000514,,,408899,,,,,Francis Preston,19915,,,7603,Q1441699,kg:/m/09x877,,Francis,,Preston,,,,1765-08-02,M,rep,1795-12-07,1797-03-03,VA,4,,Republican,,,,,,,,,,
R000092,,,409072,,,,,Jacob Read,20197,,,7763,Q176134,kg:/m/066k0l,,Jacob,,Read,,,,,M,sen,1795-12-07,1801-03-03,SC,,3,Federalist,,,,,,,,,,
R000215,,,409191,,,,,John Richards (Pennsylvania politician),20349,,,7870,Q6254769,kg:/m/02663bs,,John,,Richards,,,,1753-04-18,M,rep,1795-12-07,1797-03-03,PA,4,,Republican,,,,,,,,,,
R000548,,,409504,,,,,Robert Rutherford (congressman),20756,,,8148,Q2158678,kg:/m/09w5n7,,Robert,,Rutherford,,,,1728-10-20,M,rep,1793-12-02,1795-03-03,VA,1,,Republican,,,,,,,,,,
R000548,,,409504,,,,,Robert Rutherford (congressman),20756,,,8148,Q2158678,kg:/m/09w5n7,,Robert,,Rutherford,,,,1728-10-20,M,rep,1795-12-07,1797-03-03,VA,1,,Republican,,,,,,,,,,
S000339,,,409836,,,,,John S. Sherburne,21558,,,8448,Q1684009,kg:/m/08xx82,,John,Samuel,Sherburne,,,,,M,rep,1793-12-02,1795-03-03,NH,-1,,Republican,,,,,,,,,,
S000339,,,409836,,,,,John S. Sherburne,21558,,,8448,Q1684009,kg:/m/08xx82,,John,Samuel,Sherburne,,,,,M,rep,1795-12-07,1797-03-03,NH,-1,,Republican,,,,,,,,,,
S000555,,,410037,,,,,Isaac Smith (New Jersey politician),21822,,,8637,Q1673446,kg:/m/0261985,,Isaac,,Smith,,,,,M,rep,1795-12-07,1797-03-03,NJ,-1,,Federalist,,,,,,,,,,
S000753,,,410220,,,,,Thomas Sprigg,22068,,,8811,Q1203664,kg:/m/08v3w_,,Thomas,,Sprigg,,,,,M,rep,1793-12-02,1795-03-03,MD,4,,Republican,,,,,,,,,,
S000753,,,410220,,,,,Thomas Sprigg,22068,,,8811,Q1203664,kg:/m/08v3w_,,Thomas,,Sprigg,,,,,M,rep,1795-12-07,1797-03-03,MD,4,,Republican,,,,,,,,,,
S001029,,,412181,,,,,William Francis Strudwick,22410,,,9048,Q2578868,kg:/m/04f9hn,,William,Francis,Strudwick,,,,,M,rep,1795-12-07,1797-03-03,NC,4,,Federalist,,,,,,,,,,
S001119,,,410571,,,,,Zephaniah Swift,22520,,,9127,Q181432,kg:/m/08t5zc,,Zephaniah,,Swift,,,,1759-02-27,M,rep,1793-12-02,1795-03-03,CT,-1,,Federalist,,,,,,,,,,
S001119,,,410571,,,,,Zephaniah Swift,22520,,,9127,Q181432,kg:/m/08t5zc,,Zephaniah,,Swift,,,,1759-02-27,M,rep,1795-12-07,1797-03-03,CT,-1,,Federalist,,,,,,,,,,
T000050,,,410638,,,,,Absalom Tatom,22695,,,9187,Q331709,kg:/m/04f9c4,,Absalom,,Tatom,,,,,M,rep,1795-12-07,1797-03-03,NC,4,,Republican,,,,,,,,,,
T000389,,,410958,,,,,Jonathan Trumbull Jr.,23110,,,9489,Q881004,kg:/m/01rbqk,,Jonathan,,Trumbull,,Jr.,,1740-03-26,M,rep,1789-03-04,1791-03-03,CT,-1,,Federalist,,,,,,,,,,
T000389,,,410958,,,,,Jonathan Trumbull Jr.,23110,,,9489,Q881004,kg:/m/01rbqk,,Jonathan,,Trumbull,,Jr.,,1740-03-26,M,rep,1791-10-24,1793-03-03,CT,-1,,Federalist,,,,,,,,,,
T000389,,,410958,,,,,Jonathan Trumbull Jr.,23110,,,9489,Q881004,kg:/m/01rbqk,,Jonathan,,Trumbull,,Jr.,,1740-03-26,M,rep,1793-12-02,1795-03-03,CT,-1,,Federalist,,,,,,,,,,
T000389,,,410958,,,,,Jonathan Trumbull Jr.,23110,,,9489,Q881004,kg:/m/01rbqk,,Jonathan,,Trumbull,,Jr.,,1740-03-26,M,sen,1795-12-07,1797-03-03,CT,,3,Federalist,,,,,,,,,,
W000377,,,411538,,,,,James White (North Carolina politician),23662,,,,Q532708,kg:/m/06t1db,,James,,White,,,,1749-06-16,M,rep,1793-12-02,1795-03-03,TN,-1,,,,,,,,,,,,
W000377,,,411538,,,,,James White (North Carolina politician),23662,,,,Q532708,kg:/m/06t1db,,James,,White,,,,1749-06-16,M,rep,1795-12-07,1797-03-03,TN,-1,,,,,,,,,,,,
B000570,,,401543,,,,,William Blount,9512,,,806,Q767446,kg:/m/01rfbf,,William,,Blount,,,,1749-03-26,M,sen,1796-01-01,1797-12-31,TN,,2,Republican,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,rep,1789-03-04,1791-03-03,MA,2,,Federalist,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,rep,1791-10-24,1793-03-03,MA,2,,Federalist,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,rep,1793-12-02,1795-03-03,MA,1,,Federalist,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,rep,1795-06-08,1796-06-11,MA,1,,Federalist,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,sen,1796-06-11,1797-03-03,MA,,1,Federalist,,,,,,,,,,
G000286,,,404647,,,,,Benjamin Goodhue,13925,,,3674,Q817516,kg:/m/089c8h,,Benjamin,,Goodhue,,,,1748-09-20,M,sen,1797-03-04,1800-11-08,MA,,1,Federalist,,,,,,,,,,
H000841,,,405688,,,,,John Eager Howard,15326,,,4628,Q653713,kg:/m/0dhm7,,John,Eager,Howard,,,,1752-06-04,M,sen,1796-12-05,1797-03-04,MD,,1,Federalist,,,,,,,,,,
H000841,,,405688,,,,,John Eager Howard,15326,,,4628,Q653713,kg:/m/0dhm7,,John,Eager,Howard,,,,1752-06-04,M,sen,1797-03-04,1803-03-03,MD,,1,Federalist,,,,,,,,,,
H000982,,,412128,,,,,John Hunter (South Carolina politician),15493,,,4753,Q431881,kg:/m/096rcx,,John,,Hunter,,,,,M,rep,1793-12-02,1795-03-03,SC,2,,,,,,,,,,,,
H000982,,,412128,,,,,John Hunter (South Carolina politician),15493,,,4753,Q431881,kg:/m/096rcx,,John,,Hunter,,,,,M,sen,1796-01-01,1799-03-03,SC,,2,Republican,,,,,,,,,,
L000120,,,406626,,,,,John Laurance,16748,,,5498,Q457691,kg:/m/0294pf,,John,,Laurance,,,,,M,rep,1789-03-04,1791-03-03,NY,2,,,,,,,,,,,,
L000120,,,406626,,,,,John Laurance,16748,,,5498,Q457691,kg:/m/0294pf,,John,,Laurance,,,,,M,rep,1791-10-24,1793-03-03,NY,2,,,,,,,,,,,,
L000120,,,406626,,,,,John Laurance,16748,,,5498,Q457691,kg:/m/0294pf,,John,,Laurance,,,,,M,sen,1796-01-01,1801-03-03,NY,,3,Federalist,,,,,,,,,,
T000052,,,410640,,,,,Josiah Tattnall (politician),,,,9189,Q357713,kg:/m/0b2f92,,Josiah,,Tattnall,,,,,M,sen,1796-01-01,1799-03-03,GA,,2,Republican,,,,,,,,,,
A000129,,,400785,,,,,John Allen (Connecticut politician),8440,,,112,Q1564861,kg:/m/026640s,,John,,Allen,,,,1763-06-12,M,rep,1797-05-15,1799-03-03,CT,-1,,Federalist,,,,,,,,,,
B000396,,,401387,,,,,Lemuel Benton,9288,,,656,Q1817142,kg:/m/096ssd,,Lemuel,,Benton,,,,,M,rep,1793-12-02,1795-03-03,SC,3,,Republican,,,,,,,,,,
B000396,,,401387,,,,,Lemuel Benton,9288,,,656,Q1817142,kg:/m/096ssd,,Lemuel,,Benton,,,,,M,rep,1795-12-07,1797-03-03,SC,3,,Republican,,,,,,,,,,
B000396,,,401387,,,,,Lemuel Benton,9288,,,656,Q1817142,kg:/m/096ssd,,Lemuel,,Benton,,,,,M,rep,1797-05-15,1799-03-03,SC,3,,Republican,,,,,,,,,,
B000735,,,401695,,,,,Theophilus Bradbury,9733,,,947,Q2419098,kg:/m/0csf02,,Theophilus,,Bradbury,,,,1739-11-13,M,rep,1795-12-07,1797-03-03,MA,11,,Federalist,,,,,,,,,,
B000735,,,401695,,,,,Theophilus Bradbury,9733,,,947,Q2419098,kg:/m/0csf02,,Theophilus,,Bradbury,,,,1739-11-13,M,rep,1797-05-15,1799-03-03,MA,11,,Federalist,,,,,,,,,,
B000875,,,401832,,,,,David Brooks (American politician),9909,,,1072,Q1173839,kg:/m/0ks048,,David,,Brooks,,,,,M,rep,1797-05-15,1799-03-03,NY,5,,Federalist,,,,,,,,,,
B000991,,,401943,,,,,Nathan Bryan (North Carolina politician),10055,,,1176,Q1563170,kg:/m/04f9l2,,Nathan,,Bryan,,,,,M,rep,1795-12-07,1797-03-03,NC,10,,Republican,,,,,,,,,,
B000991,,,401943,,,,,Nathan Bryan (North Carolina politician),10055,,,1176,Q1563170,kg:/m/04f9l2,,Nathan,,Bryan,,,,,M,rep,1797-05-15,1799-03-03,NC,10,,Republican,,,,,,,,,,
B001053,,,402001,,,,,Stephen Bullock,10132,,,1232,Q2344581,kg:/m/0261t2h,,Stephen,,Bullock,,,,1735-10-10,M,rep,1797-05-15,1799-03-03,MA,7,,Federalist,,,,,,,,,,
B001081,,,402027,,,,,Dempsey Burgess,10170,,,1255,Q972369,kg:/m/04ft0_,,Dempsey,,Burges,,,,,M,rep,1795-12-07,1797-03-03,NC,8,,Republican,,,,,,,,,,
B001081,,,402027,,,,,Dempsey Burgess,10170,,,1255,Q972369,kg:/m/04ft0_,,Dempsey,,Burges,,,,,M,rep,1797-05-15,1799-03-03,NC,8,,Republican,,,,,,,,,,
C000313,,,402455,,,,,John Chapman (Pennsylvania politician),10847,,,1655,Q2658986,kg:/m/027lkyd,,John,,Chapman,,,,1740-10-18,M,rep,1797-05-15,1799-03-03,PA,4,,Federalist,,,,,,,,,,
C000369,,,402508,,,,,Nathaniel Chipman,,,,1706,Q433382,kg:/m/0cvgv1,,Nathaniel,,Chipman,,,,1752-11-15,M,sen,1797-05-15,1803-03-03,VT,,1,Federalist,,,,,,,,,,
C000563,,,402694,,,,,James Cochran (New York politician),11154,,,1881,Q1619212,kg:/m/0g6n74,,James,,Cochran,,,,1769-02-11,M,rep,1797-05-15,1799-03-03,NY,10,,Federalist,,,,,,,,,,
C000600,,,402729,,,,,Joshua Coit,11202,,,1914,Q1701028,kg:/m/08sqhg,,Joshua,,Coit,,,,1758-10-07,M,rep,1793-12-02,1795-03-03,CT,-1,,Federalist,,,,,,,,,,
C000600,,,402729,,,,,Joshua Coit,11202,,,1914,Q1701028,kg:/m/08sqhg,,Joshua,,Coit,,,,1758-10-07,M,rep,1795-12-07,1797-03-03,CT,-1,,Federalist,,,,,,,,,,
